test_env,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,args,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 281}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 286}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 291}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 296}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 301}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 306}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 311}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 316}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 321}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 326}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 331}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 336}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 341}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 346}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 351}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 356}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 361}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 366}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 371}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 376}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 381}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 386}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 391}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 396}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 401}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
